REF_AREA_LABEL,REF_AREA,TIME_PERIOD,crime_rank,UNIT_MEASURE,poverty,UNIT_MEASURE_LABEL_x,SEX,unemployment,UNIT_MEASURE_LABEL_y,COMP_BREAKDOWN_1
Serbia,SRB,2019,99,RANK,22.4,Percentage of population,_T,8.345,Percentage,EADV
Serbia,SRB,2019,99,RANK,22.4,Percentage of population,F,10.104,Percentage,EBAS
Serbia,SRB,2019,99,RANK,22.4,Percentage of population,M,10.959,Percentage,EBAS
Serbia,SRB,2019,99,RANK,22.4,Percentage of population,_T,10.579,Percentage,EBAS
Serbia,SRB,2019,99,RANK,22.4,Percentage of population,F,12.698,Percentage,EINT
Serbia,SRB,2019,99,RANK,22.4,Percentage of population,M,10.265,Percentage,EINT
Serbia,SRB,2019,99,RANK,22.4,Percentage of population,_T,11.234,Percentage,EINT
Serbia,SRB,2018,104,RANK,23.0,Percentage of population,F,12.256,Percentage,EADV
Serbia,SRB,2018,104,RANK,23.0,Percentage of population,M,9.086,Percentage,EADV
Serbia,SRB,2018,104,RANK,23.0,Percentage of population,_T,10.821,Percentage,EADV
Serbia,SRB,2018,104,RANK,23.0,Percentage of population,F,11.908,Percentage,EBAS
Serbia,SRB,2018,104,RANK,23.0,Percentage of population,M,12.548,Percentage,EBAS
Serbia,SRB,2018,104,RANK,23.0,Percentage of population,_T,12.27,Percentage,EBAS
Serbia,SRB,2018,104,RANK,23.0,Percentage of population,F,15.147,Percentage,EINT
Serbia,SRB,2018,104,RANK,23.0,Percentage of population,M,12.756,Percentage,EINT
Serbia,SRB,2018,104,RANK,23.0,Percentage of population,_T,13.709,Percentage,EINT
Serbia,SRB,2017,106,RANK,24.3,Percentage of population,F,13.256,Percentage,EADV
Serbia,SRB,2017,106,RANK,24.3,Percentage of population,M,11.047,Percentage,EADV
Serbia,SRB,2017,106,RANK,24.3,Percentage of population,_T,12.248,Percentage,EADV
Serbia,SRB,2017,106,RANK,24.3,Percentage of population,F,11.104,Percentage,EBAS
Serbia,SRB,2017,106,RANK,24.3,Percentage of population,M,11.065,Percentage,EBAS
Serbia,SRB,2017,106,RANK,24.3,Percentage of population,_T,11.082,Percentage,EBAS
Serbia,SRB,2017,106,RANK,24.3,Percentage of population,F,15.977,Percentage,EINT
Serbia,SRB,2017,106,RANK,24.3,Percentage of population,M,13.908,Percentage,EINT
Serbia,SRB,2017,106,RANK,24.3,Percentage of population,_T,14.736,Percentage,EINT
Slovak Republic,SVK,2019,86,RANK,11.4,Percentage of population,F,2.771,Percentage,EADV
Slovak Republic,SVK,2019,86,RANK,11.4,Percentage of population,M,2.222,Percentage,EADV
Slovak Republic,SVK,2019,86,RANK,11.4,Percentage of population,_T,2.517,Percentage,EADV
Slovak Republic,SVK,2019,86,RANK,11.4,Percentage of population,F,29.744,Percentage,EBAS
Slovak Republic,SVK,2019,86,RANK,11.4,Percentage of population,M,33.537,Percentage,EBAS
Slovak Republic,SVK,2019,86,RANK,11.4,Percentage of population,_T,31.888,Percentage,EBAS
Slovak Republic,SVK,2019,86,RANK,11.4,Percentage of population,F,5.47,Percentage,EINT
Slovak Republic,SVK,2019,86,RANK,11.4,Percentage of population,M,4.353,Percentage,EINT
Slovak Republic,SVK,2019,86,RANK,11.4,Percentage of population,_T,4.823,Percentage,EINT
Slovak Republic,SVK,2018,74,RANK,11.9,Percentage of population,F,3.563,Percentage,EADV
Slovak Republic,SVK,2018,74,RANK,11.9,Percentage of population,M,2.509,Percentage,EADV
Slovak Republic,SVK,2018,74,RANK,11.9,Percentage of population,_T,3.073,Percentage,EADV
Slovak Republic,SVK,2018,74,RANK,11.9,Percentage of population,F,29.98,Percentage,EBAS
Slovak Republic,SVK,2018,74,RANK,11.9,Percentage of population,M,31.467,Percentage,EBAS
Slovak Republic,SVK,2018,74,RANK,11.9,Percentage of population,_T,30.808,Percentage,EBAS
Slovak Republic,SVK,2018,74,RANK,11.9,Percentage of population,F,6.644,Percentage,EINT
Slovak Republic,SVK,2018,74,RANK,11.9,Percentage of population,M,5.198,Percentage,EINT
Slovak Republic,SVK,2018,74,RANK,11.9,Percentage of population,_T,5.808,Percentage,EINT
Slovak Republic,SVK,2017,63,RANK,12.2,Percentage of population,F,4.897,Percentage,EADV
Slovak Republic,SVK,2017,63,RANK,12.2,Percentage of population,M,3.267,Percentage,EADV
Slovak Republic,SVK,2017,63,RANK,12.2,Percentage of population,_T,4.147,Percentage,EADV
Slovak Republic,SVK,2017,63,RANK,12.2,Percentage of population,F,27.857,Percentage,EBAS
Slovak Republic,SVK,2017,63,RANK,12.2,Percentage of population,M,32.499,Percentage,EBAS
Slovak Republic,SVK,2017,63,RANK,12.2,Percentage of population,_T,30.274,Percentage,EBAS
Slovak Republic,SVK,2017,63,RANK,12.2,Percentage of population,F,8.015,Percentage,EINT
Slovak Republic,SVK,2017,63,RANK,12.2,Percentage of population,M,7.247,Percentage,EINT
Slovak Republic,SVK,2017,63,RANK,12.2,Percentage of population,_T,7.572,Percentage,EINT
Slovenia,SVN,2019,29,RANK,12.4,Percentage of population,F,3.604,Percentage,EADV
Slovenia,SVN,2019,29,RANK,12.4,Percentage of population,M,2.2,Percentage,EADV
Slovenia,SVN,2019,29,RANK,12.4,Percentage of population,_T,3.001,Percentage,EADV
Slovenia,SVN,2019,29,RANK,12.4,Percentage of population,F,7.884,Percentage,EBAS
Slovenia,SVN,2019,29,RANK,12.4,Percentage of population,M,10.464,Percentage,EBAS
Slovenia,SVN,2019,29,RANK,12.4,Percentage of population,_T,9.364,Percentage,EBAS
Slovenia,SVN,2019,29,RANK,12.4,Percentage of population,F,5.744,Percentage,EINT
Slovenia,SVN,2019,29,RANK,12.4,Percentage of population,M,3.923,Percentage,EINT
Slovenia,SVN,2019,29,RANK,12.4,Percentage of population,_T,4.644,Percentage,EINT
Slovenia,SVN,2018,28,RANK,12.0,Percentage of population,F,4.352,Percentage,EADV
Slovenia,SVN,2018,28,RANK,12.0,Percentage of population,M,2.662,Percentage,EADV
Slovenia,SVN,2018,28,RANK,12.0,Percentage of population,_T,3.625,Percentage,EADV
Slovenia,SVN,2018,28,RANK,12.0,Percentage of population,F,9.106,Percentage,EBAS
Slovenia,SVN,2018,28,RANK,12.0,Percentage of population,M,8.075,Percentage,EBAS
Slovenia,SVN,2018,28,RANK,12.0,Percentage of population,_T,8.51,Percentage,EBAS
Slovenia,SVN,2018,28,RANK,12.0,Percentage of population,F,6.307,Percentage,EINT
Slovenia,SVN,2018,28,RANK,12.0,Percentage of population,M,4.936,Percentage,EINT
Slovenia,SVN,2018,28,RANK,12.0,Percentage of population,_T,5.487,Percentage,EINT
Slovenia,SVN,2017,35,RANK,13.3,Percentage of population,F,5.985,Percentage,EADV
Slovenia,SVN,2017,35,RANK,13.3,Percentage of population,M,4.104,Percentage,EADV
Slovenia,SVN,2017,35,RANK,13.3,Percentage of population,_T,5.206,Percentage,EADV
Slovenia,SVN,2017,35,RANK,13.3,Percentage of population,F,9.886,Percentage,EBAS
Slovenia,SVN,2017,35,RANK,13.3,Percentage of population,M,11.86,Percentage,EBAS
Slovenia,SVN,2017,35,RANK,13.3,Percentage of population,_T,10.988,Percentage,EBAS
Slovenia,SVN,2017,35,RANK,13.3,Percentage of population,F,8.422,Percentage,EINT
Slovenia,SVN,2017,35,RANK,13.3,Percentage of population,M,5.564,Percentage,EINT
Slovenia,SVN,2017,35,RANK,13.3,Percentage of population,_T,6.697,Percentage,EINT
Sweden,SWE,2019,41,RANK,16.1,Percentage of population,F,3.388,Percentage,EADV
Sweden,SWE,2019,41,RANK,16.1,Percentage of population,M,4.153,Percentage,EADV
Sweden,SWE,2019,41,RANK,16.1,Percentage of population,_T,3.724,Percentage,EADV
Sweden,SWE,2019,41,RANK,16.1,Percentage of population,F,25.124,Percentage,EBAS
Sweden,SWE,2019,41,RANK,16.1,Percentage of population,M,17.417,Percentage,EBAS
Sweden,SWE,2019,41,RANK,16.1,Percentage of population,_T,20.588,Percentage,EBAS
Sweden,SWE,2019,41,RANK,16.1,Percentage of population,F,5.28,Percentage,EINT
Sweden,SWE,2019,41,RANK,16.1,Percentage of population,M,4.823,Percentage,EINT
Sweden,SWE,2019,41,RANK,16.1,Percentage of population,_T,5.014,Percentage,EINT
Sweden,SWE,2018,37,RANK,17.1,Percentage of population,F,3.183,Percentage,EADV
Sweden,SWE,2018,37,RANK,17.1,Percentage of population,M,4.361,Percentage,EADV
Sweden,SWE,2018,37,RANK,17.1,Percentage of population,_T,3.697,Percentage,EADV
Sweden,SWE,2018,37,RANK,17.1,Percentage of population,F,21.015,Percentage,EBAS
Sweden,SWE,2018,37,RANK,17.1,Percentage of population,M,17.041,Percentage,EBAS
Sweden,SWE,2018,37,RANK,17.1,Percentage of population,_T,18.716,Percentage,EBAS
Sweden,SWE,2018,37,RANK,17.1,Percentage of population,F,4.967,Percentage,EINT
Sweden,SWE,2018,37,RANK,17.1,Percentage of population,M,4.374,Percentage,EINT
Sweden,SWE,2018,37,RANK,17.1,Percentage of population,_T,4.622,Percentage,EINT
Sweden,SWE,2017,23,RANK,16.4,Percentage of population,F,3.56,Percentage,EADV
Sweden,SWE,2017,23,RANK,16.4,Percentage of population,M,4.697,Percentage,EADV
Sweden,SWE,2017,23,RANK,16.4,Percentage of population,_T,4.057,Percentage,EADV
Sweden,SWE,2017,23,RANK,16.4,Percentage of population,F,20.167,Percentage,EBAS
Sweden,SWE,2017,23,RANK,16.4,Percentage of population,M,17.269,Percentage,EBAS
Sweden,SWE,2017,23,RANK,16.4,Percentage of population,_T,18.528,Percentage,EBAS
Sweden,SWE,2017,23,RANK,16.4,Percentage of population,F,5.064,Percentage,EINT
Sweden,SWE,2017,23,RANK,16.4,Percentage of population,M,5.153,Percentage,EINT
Sweden,SWE,2017,23,RANK,16.4,Percentage of population,_T,5.118,Percentage,EINT
Seychelles,SYC,2018,68,RANK,25.3,Percentage of population,F,2.679,Percentage,EADV
Seychelles,SYC,2018,68,RANK,25.3,Percentage of population,M,2.401,Percentage,EADV
Seychelles,SYC,2018,68,RANK,25.3,Percentage of population,_T,2.539,Percentage,EADV
Seychelles,SYC,2018,68,RANK,25.3,Percentage of population,F,3.785,Percentage,EINT
Seychelles,SYC,2018,68,RANK,25.3,Percentage of population,M,5.787,Percentage,EINT
Seychelles,SYC,2018,68,RANK,25.3,Percentage of population,_T,4.748,Percentage,EINT
Chad,TCD,2018,128,RANK,42.3,Percentage of population,F,14.198,Percentage,EADV
Chad,TCD,2018,128,RANK,42.3,Percentage of population,M,5.94,Percentage,EADV
Chad,TCD,2018,128,RANK,42.3,Percentage of population,_T,7.576,Percentage,EADV
Chad,TCD,2018,128,RANK,42.3,Percentage of population,F,0.642,Percentage,EBAS
Chad,TCD,2018,128,RANK,42.3,Percentage of population,M,1.32,Percentage,EBAS
Chad,TCD,2018,128,RANK,42.3,Percentage of population,_T,1.059,Percentage,EBAS
Chad,TCD,2018,128,RANK,42.3,Percentage of population,F,4.752,Percentage,EINT
Chad,TCD,2018,128,RANK,42.3,Percentage of population,M,3.128,Percentage,EINT
Chad,TCD,2018,128,RANK,42.3,Percentage of population,_T,3.471,Percentage,EINT
Thailand,THA,2019,95,RANK,6.2,Percentage of population,F,1.608,Percentage,EADV
Thailand,THA,2019,95,RANK,6.2,Percentage of population,M,1.318,Percentage,EADV
Thailand,THA,2019,95,RANK,6.2,Percentage of population,_T,1.488,Percentage,EADV
Thailand,THA,2019,95,RANK,6.2,Percentage of population,F,0.44,Percentage,EBAS
Thailand,THA,2019,95,RANK,6.2,Percentage of population,M,0.623,Percentage,EBAS
Thailand,THA,2019,95,RANK,6.2,Percentage of population,_T,0.548,Percentage,EBAS
Thailand,THA,2019,95,RANK,6.2,Percentage of population,F,1.019,Percentage,EINT
Thailand,THA,2019,95,RANK,6.2,Percentage of population,M,0.982,Percentage,EINT
Thailand,THA,2019,95,RANK,6.2,Percentage of population,_T,0.998,Percentage,EINT
Thailand,THA,2018,99,RANK,9.9,Percentage of population,F,1.699,Percentage,EADV
Thailand,THA,2018,99,RANK,9.9,Percentage of population,M,1.412,Percentage,EADV
Thailand,THA,2018,99,RANK,9.9,Percentage of population,_T,1.579,Percentage,EADV
Thailand,THA,2018,99,RANK,9.9,Percentage of population,F,0.433,Percentage,EBAS
Thailand,THA,2018,99,RANK,9.9,Percentage of population,M,0.738,Percentage,EBAS
Thailand,THA,2018,99,RANK,9.9,Percentage of population,_T,0.614,Percentage,EBAS
Thailand,THA,2018,99,RANK,9.9,Percentage of population,F,1.045,Percentage,EINT
Thailand,THA,2018,99,RANK,9.9,Percentage of population,M,1.128,Percentage,EINT
Thailand,THA,2018,99,RANK,9.9,Percentage of population,_T,1.093,Percentage,EINT
Thailand,THA,2017,95,RANK,7.9,Percentage of population,F,1.733,Percentage,EADV
Thailand,THA,2017,95,RANK,7.9,Percentage of population,M,1.764,Percentage,EADV
Thailand,THA,2017,95,RANK,7.9,Percentage of population,_T,1.746,Percentage,EADV
Thailand,THA,2017,95,RANK,7.9,Percentage of population,F,0.561,Percentage,EBAS
Thailand,THA,2017,95,RANK,7.9,Percentage of population,M,0.709,Percentage,EBAS
Thailand,THA,2017,95,RANK,7.9,Percentage of population,_T,0.649,Percentage,EBAS
Thailand,THA,2017,95,RANK,7.9,Percentage of population,F,1.321,Percentage,EINT
Thailand,THA,2017,95,RANK,7.9,Percentage of population,M,1.157,Percentage,EINT
Thailand,THA,2017,95,RANK,7.9,Percentage of population,_T,1.227,Percentage,EINT
Uganda,UGA,2019,109,RANK,20.3,Percentage of population,F,6.792,Percentage,EADV
Uganda,UGA,2019,109,RANK,20.3,Percentage of population,M,7.108,Percentage,EADV
Uganda,UGA,2019,109,RANK,20.3,Percentage of population,_T,6.979,Percentage,EADV
Uganda,UGA,2019,109,RANK,20.3,Percentage of population,F,2.422,Percentage,EBAS
Uganda,UGA,2019,109,RANK,20.3,Percentage of population,M,2.896,Percentage,EBAS
Uganda,UGA,2019,109,RANK,20.3,Percentage of population,_T,2.687,Percentage,EBAS
Uganda,UGA,2019,109,RANK,20.3,Percentage of population,M,7.824,Percentage,EINT
Uganda,UGA,2019,109,RANK,20.3,Percentage of population,_T,6.304,Percentage,EINT
Ukraine,UKR,2019,110,RANK,23.1,Percentage of population,F,6.951,Percentage,EADV
Ukraine,UKR,2019,110,RANK,23.1,Percentage of population,M,7.2,Percentage,EADV
Ukraine,UKR,2019,110,RANK,23.1,Percentage of population,_T,7.063,Percentage,EADV
Ukraine,UKR,2019,110,RANK,23.1,Percentage of population,F,9.16,Percentage,EBAS
Ukraine,UKR,2019,110,RANK,23.1,Percentage of population,M,10.57,Percentage,EBAS
Ukraine,UKR,2019,110,RANK,23.1,Percentage of population,_T,9.947,Percentage,EBAS
Ukraine,UKR,2019,110,RANK,23.1,Percentage of population,F,9.479,Percentage,EINT
Ukraine,UKR,2019,110,RANK,23.1,Percentage of population,M,8.992,Percentage,EINT
Ukraine,UKR,2019,110,RANK,23.1,Percentage of population,_T,9.164,Percentage,EINT
Ukraine,UKR,2018,111,RANK,27.6,Percentage of population,F,6.809,Percentage,EADV
Ukraine,UKR,2018,111,RANK,27.6,Percentage of population,M,8.783,Percentage,EADV
Ukraine,UKR,2018,111,RANK,27.6,Percentage of population,_T,7.699,Percentage,EADV
Ukraine,UKR,2018,111,RANK,27.6,Percentage of population,F,8.479,Percentage,EBAS
Ukraine,UKR,2018,111,RANK,27.6,Percentage of population,M,11.794,Percentage,EBAS
Ukraine,UKR,2018,111,RANK,27.6,Percentage of population,_T,10.309,Percentage,EBAS
Ukraine,UKR,2018,111,RANK,27.6,Percentage of population,F,8.389,Percentage,EINT
Ukraine,UKR,2018,111,RANK,27.6,Percentage of population,M,10.665,Percentage,EINT
Ukraine,UKR,2018,111,RANK,27.6,Percentage of population,_T,9.868,Percentage,EINT
Ukraine,UKR,2017,112,RANK,34.9,Percentage of population,F,6.76,Percentage,EADV
Ukraine,UKR,2017,112,RANK,34.9,Percentage of population,M,10.27,Percentage,EADV
Ukraine,UKR,2017,112,RANK,34.9,Percentage of population,_T,8.37,Percentage,EADV
Ukraine,UKR,2017,112,RANK,34.9,Percentage of population,F,11.36,Percentage,EBAS
Ukraine,UKR,2017,112,RANK,34.9,Percentage of population,M,0.64,Percentage,EBAS
Ukraine,UKR,2017,112,RANK,34.9,Percentage of population,_T,1.08,Percentage,EBAS
Ukraine,UKR,2017,112,RANK,34.9,Percentage of population,F,9.19,Percentage,EINT
Ukraine,UKR,2017,112,RANK,34.9,Percentage of population,M,34.09,Percentage,EINT
Ukraine,UKR,2017,112,RANK,34.9,Percentage of population,_T,17.86,Percentage,EINT
Zimbabwe,ZWE,2019,58,RANK,38.3,Percentage of population,F,4.645,Percentage,EADV
Zimbabwe,ZWE,2019,58,RANK,38.3,Percentage of population,M,6.605,Percentage,EADV
Zimbabwe,ZWE,2019,58,RANK,38.3,Percentage of population,_T,5.615,Percentage,EADV
Zimbabwe,ZWE,2019,58,RANK,38.3,Percentage of population,F,6.068,Percentage,EBAS
Zimbabwe,ZWE,2019,58,RANK,38.3,Percentage of population,M,6.994,Percentage,EBAS
Zimbabwe,ZWE,2019,58,RANK,38.3,Percentage of population,_T,6.506,Percentage,EBAS
Zimbabwe,ZWE,2019,58,RANK,38.3,Percentage of population,F,9.429,Percentage,EINT
Zimbabwe,ZWE,2019,58,RANK,38.3,Percentage of population,M,8.864,Percentage,EINT
Zimbabwe,ZWE,2019,58,RANK,38.3,Percentage of population,_T,9.125,Percentage,EINT
